1,1,0,1,1,0,5,3
0,0,1,1,1,0,1,1
19904,24429,11260,4504,1925,5375,26973,16766122
12054,3896,4820,11040,6015,1480,16745448,23667
1234,10086,15826,17265,1551,4825,13658,5693
3914,7376,7578,11709,7777,2064,32474,31994
3776,5632,9221,14248,6369,1843,71944,68468
7817,5170,7504,11552,10975,2879,16773803,30136
19828,27855,23624,12014,3238,4643,16763670,17684
7904,1763,8976,9588,2200,2037,14830,14595
16750210,4614,9459,5986,4828,3888,10309,21566
7643,9126,16840,9192,3240,5490,80209,8834
2801,8829,8469,19014,6219,9878,33524,16751148
13730,6589,8886,12838,4988,1646,29523,14523
5430,20200,12051,10497,5695,10614,9235,26814
13534,3189,7647,10101,3650,3621,3393,8176
11863,16747660,27008,13662,13277,2024,71327,12337
27552,11699,10237,10717,6878,4425,480481,16754216
9650,7776,10326,8803,15212,3427,2575,21928
7256,12013,5540,5654,3185,2279,16772828,16754960
7726,11271,16000,13948,7964,1994,71084,11551
3477,13156,5403,14181,4952,4469,8913,15157
18657,16998,15155,9063,11262,5348,16756857,16754705
20803,11630,16791,9508,7269,3808,9842,28563
20916,3860,3605,18542,5693,1224,3519,6136
10464,2651,29664,11102,8428,3072,8455,15349
5513,8033,11504,13084,7896,8075,18290,13928
19313,21357,4799,12079,5511,1453,5706,17476
1051,9998,11199,5360,12169,3816,70953,10468
7279,8581,8951,9298,13059,7852,13935,17840
27736,14282,19711,21958,3369,6829,19722,16263
6316,15876,8844,9064,4716,2229,10394,15863
25285,3613,7948,12982,11310,1536,9206,28582
7590,8022,11866,10188,8913,2147,8182,10581
19895,13179,8785,10947,1415,5434,17280,22208
11837,10383,6012,10550,8956,1773,7667,22874
7132,14288,16749013,6597,2559,420,14009,16748201
1520,2189,6226,2612,4320,415,6710,3224
9912,8271,15184,10335,5034,2942,19468,7812
10975,3081,5227,8108,6009,3264,20589,16758378
3069,318,2371,4093,1299,1402,16745302,9299
16834,11954,7514,14275,2534,765,16746486,3383
16751951,5376,11007,21757,6952,2786,16753390,16754797
10153,8044,11768,11269,4607,1797,8213,20679
7420,12083,11180,7982,3035,5746,26811,12607
5008,31689,16258,19584,5355,1566,20897,16747537
8109,9503,6047,7115,4016,1967,11313,26575
16749070,23441,10695,16289,9047,1238,45413,20587
12863,5238,15124,10378,3694,2311,78140,6119
4274,6656,4024,20929,2626,1342,18174,8804
16168,16799,10256,11482,4334,2818,16747695,19108
9339,3466,27063,8507,6687,4114,8173,9389
16697,1097,6348,10223,3339,1246,28294,13804
12696,10622,8073,10145,9862,1779,12072,25476
3493,16757358,10841,10955,10840,8841,6308,21213
1064,8815,7497,10085,4447,2424,16763386,16744631
6464,12539,9902,11586,3259,4339,16750575,10520
1948,6613,12620,8300,1949,191,1166979,26026
14932,16754335,20759,12639,6269,3835,520303,84902
11150,20134,28171,15647,8128,4552,23577,30892
6777,1896,2631,5825,3478,935,162945,22796
24368,11775,18239,22189,12966,2376,78988,16752441
16758889,16755434,26083,11441,14161,3963,20903,16764369
66268,4092,9733,28194,11140,4091,20861,16752242
13901,13578,13694,7172,6738,5063,27642,16753094
21093,22016,8253,8975,5676,3603,16767420,20816
27179,23444,7271,18116,6121,2244,16752417,33986
18251,22116,3388,25732,6306,4919,38683,52368
20721,12681,13829,12399,5241,3201,348777,16751217
4864,22194,5531,3596,5658,2300,511323,138669
16753788,27206,13448,14496,5573,5511,98050,71603
16756893,9816,31736,10525,4274,3540,26256,16744653
18883,8976,6995,14029,3474,3060,95502,16766565
12198,32206,27824,15059,7458,2641,83307,16774376
8201,442,7595,7935,1677,555,658378,16764553
16761942,16748657,10112,21554,12234,5181,238124,117662
16774132,8773,16803,22568,3437,8198,191722,6587
6069,2969,3523,2101,950,405,31435,24792
72481,14252,13670,12667,4374,8694,577897,92442
8275,22796,6610,23834,4857,5616,543752,94720
67441,16758365,14791,19313,11035,3349,1042592,144618
17687,21327,6341,11642,8626,5339,320348,82108
16759366,28730,26340,9724,9421,2084,210601,48484
3494,3839,2552,4114,1717,229,125949,21640
11783,32579,20012,14276,6757,4269,718029,16764991
3089,11848,1411,3798,4584,780,3301,10108
7891,8669,23808,19961,8770,2610,80276,138383
14584,16749524,16744583,15677,23727,5621,16764634,31743
16759453,10834,11105,11380,11943,1137,101372,23030
9580,24157,18384,14538,6919,2762,57193,16753540
4214,1136,5231,5220,1183,147,75692,76106
19472,9592,6290,2529,1477,1163,18223,13848
19941,4764,10213,27818,2554,3242,221324,35734
24594,17842,16747326,14521,4890,3885,16746394,12912
32305,12707,25916,16272,11880,4013,1352633,222348
11085,12002,6035,5705,1154,1065,507569,16762480
21986,4820,19550,8102,4664,6139,16756857,26109
14294,12889,16993,11393,7323,2240,9493,16621
7966,7968,11808,7034,4113,2879,6450,14509
9552,4979,6107,11456,2723,3335,16762057,8106
10360,1647,15110,12782,6772,2824,25007,30896
12250,10312,16653,18334,4295,2845,17692,11133
5207,7614,5751,8458,14680,4333,9318,28073
13174,7033,11566,15479,8746,2570,253766,27965
2277,6116,16871,13585,8630,2500,16745660,7088
577,4557,833,2598,861,516,2993,7176
