2,1,1,1,0,0,4,1
0,0,0,1,0,1,15,2
30281,18336,12849,3292,4848,5453,32829,33848
21788,3295,2003,3361,2254,1248,658660,66314
21599,3647,13128,30253,23523,6264,16764605,67237
16009,23799,24773,17305,17490,3367,859413,81253
845,29005,14883,15524,16626,3752,18678,81122
10292,17268,12107,16745032,26269,16076,16761352,16760648
12029,16283,9091,12927,16744876,5727,303493,68124
15520,6100,30669,27952,16752188,11085,278409,16763733
5802,4478,6820,16749194,13529,6973,32560,12674
5035,12165,5142,16748417,17539,8262,6546,6067
3484,3268,8066,2799,3238,1291,23605,8842
6251,8295,8731,3634,2567,1323,86426,4034
22971,12731,6974,25024,26530,14292,25934,9745
6611,5177,2416,4718,4715,4982,139893,16750735
13114,24153,16246,12865,10111,5982,17719,16756071
1543,3486,1796,2455,2245,747,16748918,3297
1976,14669,24452,27083,10336,4484,16749540,9420
16766269,16745284,14630,15112,14627,4474,4273,31537
20577,12272,17755,13480,23423,6018,354621,37245
18781,3323,9037,16744777,16392,20142,16771076,16745703
5262,2479,11862,6740,9818,2892,101599,16748792
16753847,6812,16744468,30537,9409,3468,42215,78511
8964,16751869,14699,30067,18432,10384,446640,277537
32633,13292,19036,24615,7219,5070,18346,8969
69952,14253,12753,21193,13710,6058,76836,82709
4893,2718,8850,7332,3583,2423,126263,52085
2039,17521,7489,6474,4711,3948,158918,16744636
23220,31504,21401,14230,15098,4103,346815,16775885
21921,15399,16749496,21525,7074,3280,43326,16770261
2468,8746,4685,5022,2175,808,146214,16759401
29134,26799,8275,19685,13747,9220,132654,15469
28014,18068,26587,25454,6464,5063,27761,16756353
6232,3182,1576,6904,3101,815,16754648,8074
1616,5310,3114,3273,2230,1938,73354,15402
19287,13725,19683,20013,18115,6779,100232,16774883
7228,5449,6635,5651,4051,2161,16770458,7178
25073,14187,26882,30677,13776,18206,180011,16754486
30304,16749007,14188,17088,16750374,11889,207256,16773400
2946,20428,28964,10343,6408,10219,9377,16750580
4876,9900,10028,28768,10091,4651,16753050,27021
17634,28184,12405,30676,8794,1530,26212,27125
8358,25059,26123,16744590,16745355,4612,91591,71293
7253,14528,8749,9463,12083,8620,16744567,16746629
22961,16756483,27225,16755807,19188,12499,16746129,29823
16745308,17397,23995,28514,16745695,4683,1736201,142387
13773,11602,23702,15245,12620,7270,54660,16768342
7150,16750839,16639,11917,7619,3333,149250,11155
31003,971,19127,9686,12319,4555,16772483,9259
5562,31666,16750192,16080,10421,3559,6972,32577
15621,8006,18600,29737,7237,6064,66257,19511
6743,7960,16233,23411,14017,11771,237998,17282
21878,12919,11968,17672,13617,7420,403969,16749712
19533,1950,7752,18967,18718,11950,23164,16755213
70209,14605,9829,27952,8817,3684,16754926,26547
11271,8630,7623,14567,9168,4025,683696,48665
665,2149,2888,2230,2201,996,18202,10348
7518,2090,16306,16745572,8978,6851,73445,95216
139,2942,16810,6537,3887,2266,178038,5424
11773,8027,11423,27710,9339,6381,144847,29588
5193,2678,3481,8877,4489,668,16765383,17163
5230,16756640,26725,18215,13395,13474,201301,77959
12703,12539,22505,16749035,26292,6094,2421,16749542
14634,8336,27456,18814,17891,5360,247115,163272
14989,1485,3784,6076,2057,1644,62738,10608
10763,7197,28880,15456,9540,5893,452638,16756049
14211,21607,16748949,32207,7121,4965,390425,27818
5024,2998,1310,5062,717,416,14981,4174
2434,3168,1899,3753,1209,1981,132080,6111
10777,31047,16775166,77450,26240,11513,41338,16747581
11435,5549,18148,20589,12884,8176,3225,9837
3911,12053,11962,17948,5661,12858,21226,16755139
7324,459,3846,4459,3099,1526,31058,17628
16932,9720,28170,14242,12936,6955,442871,16764296
4047,1835,2080,252,794,258,16745897,14650
5684,12480,15662,13276,9497,8468,8367,16745998
17883,31036,12584,16747225,8656,7759,76275,19413
12412,12026,7729,32462,11162,4132,95548,16749919
10932,11632,4999,16747481,15194,7085,36640,25450
15910,359,24392,24166,15293,4143,14179,12725
21840,16746194,15056,18838,4562,5298,16754133,14786
6505,8783,2621,5439,3427,1071,16758490,7404
20273,4509,9880,29201,13618,10720,18566,23567
7096,3648,5108,21549,12131,7359,5875,12719
10343,2038,6561,16740,10428,13297,13527,17900
157,1861,4097,3760,4525,1027,138567,20927
4179,9344,7421,27126,8365,5213,3834,16755404
8698,10803,20191,20492,12505,5325,21306,16754963
11736,2323,13933,19116,14625,3948,16749803,28108
2152,16712,7485,18686,15063,7765,19807,16744473
441,12798,3306,12783,17381,6323,16764821,16746517
14393,4693,5777,3592,4022,1010,65683,17920
8090,7159,28062,14524,15206,11580,3135,16749856
8223,2676,8639,29110,15765,10011,16763968,12164
9652,2673,16751867,22597,16755761,7003,16768666,16755315
10418,24877,6740,32166,11524,5294,259644,62096
2774,6099,8443,9773,5170,1304,116203,25679
22599,22099,9974,21313,21001,5423,148540,16768469
19393,17763,13733,28664,17073,5620,349414,16763546
6188,16758692,29207,11475,10805,3151,277974,180244
2498,7914,17204,17304,18578,5149,661063,32536
16747817,6206,16958,18517,11184,5104,80899,98119
859,3821,7790,3801,5559,2159,16760281,9166
3232,9717,7063,4118,4937,2180,16766587,16761869
6772,1163,8989,10677,3082,2177,16761931,8793
4441,7472,10356,4279,8396,1200,75529,16752976
10678,23527,16744424,25060,20735,4809,1847732,179111
9460,614,2023,7486,4279,3396,75200,13838
24655,13117,10496,16748019,9543,11685,83948,28068
748,1207,2623,1393,1293,306,31566,9960
7737,21909,13538,16779,22580,7433,88071,17487
28314,16641,16748130,22702,4453,19922,433456,67657
16747809,29410,17104,16751600,17572,9475,3091386,269312
5173,15682,28672,14125,13222,2200,2008495,201189
138522,26308,16753265,25464,16862,5952,1336692,148875
16744700,11224,16745898,16747522,11182,4932,736257,32228
248,1995,1792,1308,1305,180,16774670,6151
26180,11648,20295,16208,14579,3504,686458,16766988
28018,24863,5783,10546,16745900,4732,9870,16760217
6283,17596,19469,16754409,6369,4158,13842,16774272
16111,20979,12669,22322,14759,5218,6919,25929
4496,6518,17299,19543,12852,9429,327747,16763872
13183,29728,85759,90148,16758405,29860,80814,66584
16770668,24018,17382,16011,20711,11476,95011,83459
31937,16764134,113258,138468,6182,5078,2686804,315898
13610,15569,2856,3636,7284,2930,270308,16755649
15348,8826,20062,21668,7614,7412,20594,16756370
16747923,24480,20387,20706,24839,3236,9374,16749079
